Mortgage Type,<= 2.5 ,3,3.5,4,4.5,5,> 5.0,Measure,Agency,Date
SINGLE FAMILY 15Y,*,100.3,102.3,103.2,103,*,*,3RD QUARTILE PRICE,GNMA,03/12/2019
SINGLE FAMILY 15Y,*,100.6,102.3,103.3,103.4,*,*,4TH QUARTILE PRICE,GNMA,03/12/2019
SINGLE FAMILY 15Y,*,100.4,102.3,103.3,103.3,*,*,AVG. PRICE TOP 5 TRADES,GNMA,03/12/2019
SINGLE FAMILY 15Y,*,0.2,0.1,0.1,0.4,*,*,STANDARD DEVIATION,GNMA,03/12/2019
SINGLE FAMILY 15Y,*,6177.9,65369.2,18951.1,2042.2,*,*,VOLUME OF TRADES (000'S),GNMA,03/12/2019
SINGLE FAMILY 15Y,*,9,16,18,13,*,*,NUMBER OF TRADES,GNMA,03/12/2019
SINGLE FAMILY 30Y,*,98.3,100.6,102.5,103.9,105.4,105.1,AVERAGE PRICE,FNMA,03/12/2019
SINGLE FAMILY 30Y,*,98.6,100.8,102.8,104.8,106.9,110.5,WEIGHTED AVG. PRICE,FNMA,03/12/2019
SINGLE FAMILY 30Y,*,97.7,99.2,100.2,101.3,102.4,86.8,AVG. PRICE BOTTOM 5 TRADES,FNMA,03/12/2019
SINGLE FAMILY 30Y,*,97.8,100.4,102,103.7,104.7,103,2ND QUARTILE PRICE,FNMA,03/12/2019
SINGLE FAMILY 30Y,*,98.1,100.6,102.5,103.8,105.2,107,3RD QUARTILE PRICE,FNMA,03/12/2019
SINGLE FAMILY 30Y,*,98.6,100.9,103.1,104.5,107.7,110.3,4TH QUARTILE PRICE,FNMA,03/12/2019
SINGLE FAMILY 30Y,*,99.4,101.6,104.1,105.9,107.7,112.8,AVG. PRICE TOP 5 TRADES,FNMA,03/12/2019
SINGLE FAMILY 30Y,*,0.6,0.5,0.8,1,2.3,7,STANDARD DEVIATION,FNMA,03/12/2019
SINGLE FAMILY 30Y,*,194360.5,1379621.8,1866092,846011,89387.6,145810.6,VOLUME OF TRADES (000'S),FNMA,03/12/2019
SINGLE FAMILY 30Y,*,83,137,193,137,58,106,NUMBER OF TRADES,FNMA,03/12/2019
SINGLE FAMILY 30Y,*,98.3,100.3,102,103.9,106.4,106.9,AVERAGE PRICE,FHLMC,03/12/2019
SINGLE FAMILY 30Y,*,98.7,100.9,102.6,104.7,107.9,111.2,WEIGHTED AVG. PRICE,FHLMC,03/12/2019
SINGLE FAMILY 30Y,*,97.6,97.4,98.5,102.9,106.4,98.5,AVG. PRICE BOTTOM 5 TRADES,FHLMC,03/12/2019
SINGLE FAMILY 30Y,*,98,100.2,101.9,103.1,*,105,2ND QUARTILE PRICE,FHLMC,03/12/2019
SINGLE FAMILY 30Y,*,98.3,100.6,102.2,103.8,*,109.8,3RD QUARTILE PRICE,FHLMC,03/12/2019
SINGLE FAMILY 30Y,*,98.5,100.9,102.7,104.6,*,110,4TH QUARTILE PRICE,FHLMC,03/12/2019
SINGLE FAMILY 30Y,*,99.2,101.6,103.7,105.7,106.4,112.7,AVG. PRICE TOP 5 TRADES,FHLMC,03/12/2019
SINGLE FAMILY 30Y,*,0.6,1,1.2,1,1.9,5,STANDARD DEVIATION,FHLMC,03/12/2019
SINGLE FAMILY 30Y,*,82353.5,396851.9,1365933.2,646747,37651.3,10963.7,VOLUME OF TRADES (000'S),FHLMC,03/12/2019
SINGLE FAMILY 30Y,*,62,99,109,58,15,81,NUMBER OF TRADES,FHLMC,03/12/2019
SINGLE FAMILY 30Y,97,98.9,101,102.9,104.2,105.5,103.2,AVERAGE PRICE,GNMA,03/12/2019
SINGLE FAMILY 30Y,96.8,99.3,101.3,102.9,104.2,104.8,106.8,WEIGHTED AVG. PRICE,GNMA,03/12/2019
SINGLE FAMILY 30Y,96.8,97,97,99.6,98.8,100.3,79.2,AVG. PRICE BOTTOM 5 TRADES,GNMA,03/12/2019
SINGLE FAMILY 30Y,96.8,99.1,100.7,102.9,104,104.5,100,2ND QUARTILE PRICE,GNMA,03/12/2019
SINGLE FAMILY 30Y,97.3,99.3,101.3,103,104.6,105.8,105.8,3RD QUARTILE PRICE,GNMA,03/12/2019
SINGLE FAMILY 30Y,98.4,99.5,101.5,103.3,105,106.9,109,4TH QUARTILE PRICE,GNMA,03/12/2019
SINGLE FAMILY 30Y,97.2,99.8,102.7,104.7,106.5,108.5,114.9,AVG. PRICE TOP 5 TRADES,GNMA,03/12/2019
SINGLE FAMILY 30Y,0.8,1.1,1.3,1.2,1.5,1.8,7.7,STANDARD DEVIATION,GNMA,03/12/2019
SINGLE FAMILY 30Y,3719.3,558364.4,1022899.4,1717098.5,1854878,587493.1,119260.3,VOLUME OF TRADES (000'S),GNMA,03/12/2019
SINGLE FAMILY 30Y,6,48,79,118,155,148,330,NUMBER OF TRADES,GNMA,03/12/2019
SINGLE FAMILY 15Y,97.9,99.7,101.2,102.4,102.5,103.3,100.4,AVERAGE PRICE,FNMA,03/13/2019
SINGLE FAMILY 15Y,98.2,100.2,102.1,103.2,104.3,103.2,103.5,WEIGHTED AVG. PRICE,FNMA,03/13/2019
SINGLE FAMILY 15Y,95.6,95.8,99.1,99.9,100.7,103.2,100,AVG. PRICE BOTTOM 5 TRADES,FNMA,03/13/2019
SINGLE FAMILY 15Y,97.2,99.6,100.9,102,101.5,103.1,100,2ND QUARTILE PRICE,FNMA,03/13/2019
SINGLE FAMILY 15Y,98.1,100,101.4,102.7,103.3,103.6,100,3RD QUARTILE PRICE,FNMA,03/13/2019
SINGLE FAMILY 15Y,99.1,100.2,102,103.1,104.4,104.1,100,4TH QUARTILE PRICE,FNMA,03/13/2019
SINGLE FAMILY 15Y,99.4,100.5,102.4,103.5,104.5,103.4,105.9,AVG. PRICE TOP 5 TRADES,FNMA,03/13/2019
SINGLE FAMILY 15Y,1.3,1.1,0.9,1.1,1.9,0.5,1.6,STANDARD DEVIATION,FNMA,03/13/2019
SINGLE FAMILY 15Y,190394.8,1322438.9,350098.3,84257.4,19372.6,2148.2,24720.6,VOLUME OF TRADES (000'S),FNMA,03/13/2019
SINGLE FAMILY 15Y,36,118,130,70,13,6,113,NUMBER OF TRADES,FNMA,03/13/2019
SINGLE FAMILY 15Y,98.5,99.8,101.1,102.9,*,104.5,104.5,AVERAGE PRICE,FHLMC,03/13/2019
SINGLE FAMILY 15Y,98.6,100.2,102.1,103.5,*,103.3,104.3,WEIGHTED AVG. PRICE,FHLMC,03/13/2019
SINGLE FAMILY 15Y,98,98.7,99.3,102.1,*,104.5,103.5,AVG. PRICE BOTTOM 5 TRADES,FHLMC,03/13/2019
SINGLE FAMILY 15Y,98.5,99.6,100.7,102.9,*,*,104,2ND QUARTILE PRICE,FHLMC,03/13/2019
SINGLE FAMILY 15Y,98.6,100,101.3,103.3,*,*,104.3,3RD QUARTILE PRICE,FHLMC,03/13/2019
SINGLE FAMILY 15Y,99.2,100.2,101.7,103.7,*,*,106.3,4TH QUARTILE PRICE,FHLMC,03/13/2019
SINGLE FAMILY 15Y,99.1,100.5,102.2,103.7,*,104.5,105,AVG. PRICE TOP 5 TRADES,FHLMC,03/13/2019
SINGLE FAMILY 15Y,0.9,0.6,1,1.1,*,1.3,1.7,STANDARD DEVIATION,FHLMC,03/13/2019
SINGLE FAMILY 15Y,35055.2,222423.9,14678.6,30037.9,*,799,993,VOLUME OF TRADES (000'S),FHLMC,03/13/2019
SINGLE FAMILY 15Y,24,50,45,15,*,5,8,NUMBER OF TRADES,FHLMC,03/13/2019
SINGLE FAMILY 15Y,0,*,102.3,103.5,*,*,107.2,AVERAGE PRICE,GNMA,03/13/2019
SINGLE FAMILY 15Y,0,*,102.4,103.3,*,*,106.6,WEIGHTED AVG. PRICE,GNMA,03/13/2019
SINGLE FAMILY 15Y,0,*,102.2,102.6,*,*,107.2,AVG. PRICE BOTTOM 5 TRADES,GNMA,03/13/2019
SINGLE FAMILY 15Y,0,*,102.3,103.2,*,*,*,2ND QUARTILE PRICE,GNMA,03/13/2019
SINGLE FAMILY 15Y,0,*,102.3,103.3,*,*,*,3RD QUARTILE PRICE,GNMA,03/13/2019
SINGLE FAMILY 15Y,0,*,102.4,104.6,*,*,*,4TH QUARTILE PRICE,GNMA,03/13/2019
SINGLE FAMILY 15Y,0,*,102.4,104.3,*,*,107.2,AVG. PRICE TOP 5 TRADES,GNMA,03/13/2019
SINGLE FAMILY 15Y,0,*,0.1,0.7,*,*,4.3,STANDARD DEVIATION,GNMA,03/13/2019
SINGLE FAMILY 15Y,0,*,33933,107109.4,*,*,689.2,VOLUME OF TRADES (000'S),GNMA,03/13/2019
SINGLE FAMILY 15Y,0,*,14,42,*,*,7,NUMBER OF TRADES,GNMA,03/13/2019
SINGLE FAMILY 30Y,93.5,98.4,100.5,102.2,103.1,104.9,100.9,AVERAGE PRICE,FNMA,03/13/2019
SINGLE FAMILY 30Y,97,98.5,100.8,102.7,104.6,105.4,107.4,WEIGHTED AVG. PRICE,FNMA,03/13/2019
SINGLE FAMILY 30Y,93.5,96.4,99.1,98.4,96.3,102.1,87.8,AVG. PRICE BOTTOM 5 TRADES,FNMA,03/13/2019
SINGLE FAMILY 30Y,*,98.1,100.4,102.1,102.8,104.6,100,2ND QUARTILE PRICE,FNMA,03/13/2019
SINGLE FAMILY 30Y,*,98.4,100.6,102.4,103.4,104.9,103,3RD QUARTILE PRICE,FNMA,03/13/2019
SINGLE FAMILY 30Y,*,98.8,100.6,102.7,103.8,105.2,105.5,4TH QUARTILE PRICE,FNMA,03/13/2019
SINGLE FAMILY 30Y,93.5,100.1,101.8,104.1,105.9,107.6,109.4,AVG. PRICE TOP 5 TRADES,FNMA,03/13/2019
SINGLE FAMILY 30Y,2,0.9,0.5,1.1,1.7,1.5,10.6,STANDARD DEVIATION,FNMA,03/13/2019
SINGLE FAMILY 30Y,8415.5,1474412.8,1732772.8,1939460.2,415695.7,917522.4,3376.3,VOLUME OF TRADES (000'S),FNMA,03/13/2019
SINGLE FAMILY 30Y,7,86,320,206,181,51,70,NUMBER OF TRADES,FNMA,03/13/2019
SINGLE FAMILY 30Y,*,98.5,100.5,102.2,103.7,106,99.1,AVERAGE PRICE,FHLMC,03/13/2019
SINGLE FAMILY 30Y,*,99.1,100.7,102.5,105.4,105.6,107.8,WEIGHTED AVG. PRICE,FHLMC,03/13/2019
SINGLE FAMILY 30Y,*,97.3,99.1,98.4,101.3,105.5,94.1,AVG. PRICE BOTTOM 5 TRADES,FHLMC,03/13/2019
SINGLE FAMILY 30Y,*,98.4,100.3,102.2,103.7,105.6,97.2,2ND QUARTILE PRICE,FHLMC,03/13/2019
SINGLE FAMILY 30Y,*,98.5,100.6,102.3,103.8,105.8,100,3RD QUARTILE PRICE,FHLMC,03/13/2019
SINGLE FAMILY 30Y,*,98.7,100.7,102.6,104.2,106.3,102,4TH QUARTILE PRICE,FHLMC,03/13/2019
SINGLE FAMILY 30Y,*,99.8,101.7,103.8,105.9,106.5,106,AVG. PRICE TOP 5 TRADES,FHLMC,03/13/2019
SINGLE FAMILY 30Y,*,0.6,0.5,1,1.2,0.7,5.4,STANDARD DEVIATION,FHLMC,03/13/2019
SINGLE FAMILY 30Y,*,419521.6,4158377.1,1847584.2,2307703.9,37779.5,789.9,VOLUME OF TRADES (000'S),FHLMC,03/13/2019
SINGLE FAMILY 30Y,*,95,207,161,92,31,21,NUMBER OF TRADES,FHLMC,03/13/2019
SINGLE FAMILY 30Y,0,99.6,101.4,103,104.4,104.6,102.4,AVERAGE PRICE,GNMA,03/13/2019
SINGLE FAMILY 30Y,0,99.6,101.7,103,104.2,104.7,106.1,WEIGHTED AVG. PRICE,GNMA,03/13/2019
SINGLE FAMILY 30Y,0,99.4,100.3,100.5,100.5,95.5,36.3,AVG. PRICE BOTTOM 5 TRADES,GNMA,03/13/2019
SINGLE FAMILY 30Y,0,99.5,101.4,102.9,104,104,100,2ND QUARTILE PRICE,GNMA,03/13/2019
SINGLE FAMILY 30Y,0,99.5,101.5,103,104.3,104.7,106.2,3RD QUARTILE PRICE,GNMA,03/13/2019
SINGLE FAMILY 30Y,0,99.6,101.7,103.6,105.2,106.4,110,4TH QUARTILE PRICE,GNMA,03/13/2019
SINGLE FAMILY 30Y,0,100,101.7,104.6,106.4,108.5,116.6,AVG. PRICE TOP 5 TRADES,GNMA,03/13/2019
SINGLE FAMILY 30Y,0,0.4,0.5,1.2,1.3,2.7,14.3,STANDARD DEVIATION,GNMA,03/13/2019
SINGLE FAMILY 30Y,0,782670.6,4668990.2,1471513.1,537498.4,1086437.4,54750.8,VOLUME OF TRADES (000'S),GNMA,03/13/2019
SINGLE FAMILY 30Y,0,28,67,103,99,136,364,NUMBER OF TRADES,GNMA,03/13/2019
SINGLE FAMILY 15Y,98.3,100.1,101.1,102.3,101.8,103.2,101.9,AVERAGE PRICE,FNMA,03/14/2019
SINGLE FAMILY 15Y,98.5,100.2,101.5,103,104.7,108.4,102.6,WEIGHTED AVG. PRICE,FNMA,03/14/2019
SINGLE FAMILY 15Y,95.4,98.3,96.6,100.1,99.9,100.9,101.9,AVG. PRICE BOTTOM 5 TRADES,FNMA,03/14/2019
SINGLE FAMILY 15Y,98.3,100.1,100.8,101.6,100.2,100.5,*,2ND QUARTILE PRICE,FNMA,03/14/2019
SINGLE FAMILY 15Y,98.6,100.1,101.8,102.7,101.5,102.5,*,3RD QUARTILE PRICE,FNMA,03/14/2019
SINGLE FAMILY 15Y,98.7,100.1,101.9,103.1,102.9,109.5,*,4TH QUARTILE PRICE,FNMA,03/14/2019
SINGLE FAMILY 15Y,99.3,100.7,102.4,104.8,105,106.1,101.9,AVG. PRICE TOP 5 TRADES,FNMA,03/14/2019
SINGLE FAMILY 15Y,1.1,0.4,1.3,1.3,1.9,4,1.6,STANDARD DEVIATION,FNMA,03/14/2019
SINGLE FAMILY 15Y,70070.5,1064843.3,498477.6,108402.7,24540.6,5495.5,482.1,VOLUME OF TRADES (000'S),FNMA,03/14/2019
SINGLE FAMILY 15Y,56,235,177,58,30,10,30,NUMBER OF TRADES,FNMA,03/14/2019
SINGLE FAMILY 15Y,98.4,100.1,101.5,102.6,102.6,101.8,101.8,AVERAGE PRICE,FHLMC,03/14/2019
SINGLE FAMILY 15Y,98.5,100.3,102,103.2,105.8,100.9,100.9,WEIGHTED AVG. PRICE,FHLMC,03/14/2019
SINGLE FAMILY 15Y,98.3,99,100.2,101.5,101.2,100.7,101.8,AVG. PRICE BOTTOM 5 TRADES,FHLMC,03/14/2019
SINGLE FAMILY 15Y,98.5,100,100.8,102.9,102,100.9,*,2ND QUARTILE PRICE,FHLMC,03/14/2019
SINGLE FAMILY 15Y,98.5,100.3,101.9,102.9,102.3,101.5,*,3RD QUARTILE PRICE,FHLMC,03/14/2019
SINGLE FAMILY 15Y,98.5,100.5,101.9,103.1,106,105,*,4TH QUARTILE PRICE,FHLMC,03/14/2019
SINGLE FAMILY 15Y,99.1,100.9,102.2,103.4,104.1,102.3,101.8,AVG. PRICE TOP 5 TRADES,FHLMC,03/14/2019
SINGLE FAMILY 15Y,0.6,0.6,0.7,0.9,2.3,1.8,1.3,STANDARD DEVIATION,FHLMC,03/14/2019
SINGLE FAMILY 15Y,256934.8,738499.5,30490.5,13224.5,17123,2407.8,37.2,VOLUME OF TRADES (000'S),FHLMC,03/14/2019
SINGLE FAMILY 15Y,88,47,51,21,11,10,5,NUMBER OF TRADES,FHLMC,03/14/2019
SINGLE FAMILY 15Y,*,100,*,103.2,0,*,*,AVERAGE PRICE,GNMA,03/14/2019
SINGLE FAMILY 15Y,*,100.6,*,103.2,0,*,*,WEIGHTED AVG. PRICE,GNMA,03/14/2019
SINGLE FAMILY 15Y,*,100,*,103.1,0,*,*,AVG. PRICE BOTTOM 5 TRADES,GNMA,03/14/2019
SINGLE FAMILY 15Y,*,*,*,103.2,0,*,*,2ND QUARTILE PRICE,GNMA,03/14/2019
SINGLE FAMILY 15Y,*,*,*,103.2,0,*,*,3RD QUARTILE PRICE,GNMA,03/14/2019
SINGLE FAMILY 15Y,*,*,*,103.3,0,*,*,4TH QUARTILE PRICE,GNMA,03/14/2019
SINGLE FAMILY 15Y,*,100,*,103.3,0,*,*,AVG. PRICE TOP 5 TRADES,GNMA,03/14/2019
SINGLE FAMILY 15Y,*,0.6,*,0.1,0,*,*,STANDARD DEVIATION,GNMA,03/14/2019
SINGLE FAMILY 15Y,*,35294,*,9773.9,0,*,*,VOLUME OF TRADES (000'S),GNMA,03/14/2019
SINGLE FAMILY 15Y,*,5,*,11,0,*,*,NUMBER OF TRADES,GNMA,03/14/2019
SINGLE FAMILY 30Y,95.4,98.5,100.4,102.2,103.3,104.1,103.5,AVERAGE PRICE,FNMA,03/14/2019
SINGLE FAMILY 30Y,95.7,99.1,100.9,103.1,104.2,105.4,106.4,WEIGHTED AVG. PRICE,FNMA,03/14/2019
SINGLE FAMILY 30Y,95.4,97.1,98.2,98.9,99.7,95.9,89.2,AVG. PRICE BOTTOM 5 TRADES,FNMA,03/14/2019
SINGLE FAMILY 30Y,*,98.2,100.2,102.1,102.9,104,100,2ND QUARTILE PRICE,FNMA,03/14/2019
SINGLE FAMILY 30Y,*,98.3,100.5,102.3,103.6,104.7,105,3RD QUARTILE PRICE,FNMA,03/14/2019
SINGLE FAMILY 30Y,*,98.5,100.7,102.7,104.1,105.4,106.5,4TH QUARTILE PRICE,FNMA,03/14/2019
SINGLE FAMILY 30Y,95.4,100.4,102.4,104.2,105.8,107.6,110.9,AVG. PRICE TOP 5 TRADES,FNMA,03/14/2019
SINGLE FAMILY 30Y,0.5,0.8,0.7,0.9,1.3,3.2,5.9,STANDARD DEVIATION,FNMA,03/14/2019
SINGLE FAMILY 30Y,1055.5,196943.2,1325465.7,541244,825312.2,185366.1,58445.9,VOLUME OF TRADES (000'S),FNMA,03/14/2019
SINGLE FAMILY 30Y,7,162,325,293,243,76,109,NUMBER OF TRADES,FNMA,03/14/2019
SINGLE FAMILY 30Y,*,98.3,100.4,102.3,104.2,104.7,100.8,AVERAGE PRICE,FHLMC,03/14/2019
SINGLE FAMILY 30Y,*,98.6,100.7,102.7,104.4,105.4,107.4,WEIGHTED AVG. PRICE,FHLMC,03/14/2019
SINGLE FAMILY 30Y,*,97.5,98.6,101.1,101.9,102.2,93,AVG. PRICE BOTTOM 5 TRADES,FHLMC,03/14/2019
SINGLE FAMILY 30Y,*,98,100.2,102,103.9,104.4,100,2ND QUARTILE PRICE,FHLMC,03/14/2019
SINGLE FAMILY 30Y,*,98.3,100.4,102.4,104,105,103,3RD QUARTILE PRICE,FHLMC,03/14/2019
SINGLE FAMILY 30Y,*,98.6,100.8,102.7,104.8,106,108,4TH QUARTILE PRICE,FHLMC,03/14/2019
SINGLE FAMILY 30Y,*,99.4,101.8,103.8,105.9,105.9,109,AVG. PRICE TOP 5 TRADES,FHLMC,03/14/2019
SINGLE FAMILY 30Y,*,0.5,0.7,0.6,0.9,1.7,15,STANDARD DEVIATION,FHLMC,03/14/2019
SINGLE FAMILY 30Y,*,237999.5,1262810.6,763093.3,974819.2,4361.2,5849.7,VOLUME OF TRADES (000'S),FHLMC,03/14/2019
SINGLE FAMILY 30Y,*,71,126,161,109,27,48,NUMBER OF TRADES,FHLMC,03/14/2019
SINGLE FAMILY 30Y,*,99.4,101.1,102.6,104,105.5,104,AVERAGE PRICE,GNMA,03/14/2019
SINGLE FAMILY 30Y,*,99.5,101.3,102.8,103.8,105.1,105.7,WEIGHTED AVG. PRICE,GNMA,03/14/2019
SINGLE FAMILY 30Y,*,97.5,99.4,98.6,101.2,103,80.1,AVG. PRICE BOTTOM 5 TRADES,GNMA,03/14/2019
SINGLE FAMILY 30Y,*,99.4,101.3,102.8,103.6,104.6,101.1,2ND QUARTILE PRICE,GNMA,03/14/2019
SINGLE FAMILY 30Y,*,99.5,101.3,102.9,103.9,104.8,105.5,3RD QUARTILE PRICE,GNMA,03/14/2019
SINGLE FAMILY 30Y,*,99.7,101.4,103,104.9,106.6,107.6,4TH QUARTILE PRICE,GNMA,03/14/2019
SINGLE FAMILY 30Y,*,100.1,101.6,104.1,106.5,107.9,115.3,AVG. PRICE TOP 5 TRADES,GNMA,03/14/2019
SINGLE FAMILY 30Y,*,0.8,1,1.4,1.3,1.4,7,STANDARD DEVIATION,GNMA,03/14/2019
SINGLE FAMILY 30Y,*,2027815.5,534374.5,3460714.5,2710281.2,882537.3,241394.4,VOLUME OF TRADES (000'S),GNMA,03/14/2019
SINGLE FAMILY 30Y,*,43,45,92,97,128,237,NUMBER OF TRADES,GNMA,03/14/2019
SINGLE FAMILY 15Y,98.3,100,100.7,101.5,103.6,101.6,102.2,AVERAGE PRICE,FNMA,03/15/2019
SINGLE FAMILY 15Y,98,100.2,101.5,103.2,107.9,102.7,102.8,WEIGHTED AVG. PRICE,FNMA,03/15/2019
SINGLE FAMILY 15Y,96,97.2,95.3,97.8,101.3,101.6,99.9,AVG. PRICE BOTTOM 5 TRADES,FNMA,03/15/2019
SINGLE FAMILY 15Y,98,99.6,100.7,102,102.4,*,102.6,2ND QUARTILE PRICE,FNMA,03/15/2019
SINGLE FAMILY 15Y,98.6,100.3,101.3,102.8,103.8,*,102.6,3RD QUARTILE PRICE,FNMA,03/15/2019
SINGLE FAMILY 15Y,98.9,100.6,102,103.3,107.9,*,102.6,4TH QUARTILE PRICE,FNMA,03/15/2019
SINGLE FAMILY 15Y,99.3,100.6,102.6,103.5,105.9,101.6,102.6,AVG. PRICE TOP 5 TRADES,FNMA,03/15/2019
SINGLE FAMILY 15Y,1,1,2.2,3.4,2.9,1.4,1.3,STANDARD DEVIATION,FNMA,03/15/2019
SINGLE FAMILY 15Y,29991.6,196673.3,177595.3,75739.1,34352.1,788.9,377.9,VOLUME OF TRADES (000'S),FNMA,03/15/2019
SINGLE FAMILY 15Y,40,88,67,20,10,5,34,NUMBER OF TRADES,FNMA,03/15/2019
SINGLE FAMILY 15Y,98.1,100.3,101.4,102,102.4,87.7,97,AVERAGE PRICE,FHLMC,03/15/2019
SINGLE FAMILY 15Y,96.8,100.5,102.2,103.2,106.1,99.6,101.8,WEIGHTED AVG. PRICE,FHLMC,03/15/2019
SINGLE FAMILY 15Y,96.6,99.8,100.9,100.7,98.5,84.8,83.9,AVG. PRICE BOTTOM 5 TRADES,FHLMC,03/15/2019
SINGLE FAMILY 15Y,97.1,100.3,100.6,101.1,101,97,99.4,2ND QUARTILE PRICE,FHLMC,03/15/2019
SINGLE FAMILY 15Y,98.8,100.4,101.4,102.3,102.8,100,100.6,3RD QUARTILE PRICE,FHLMC,03/15/2019
SINGLE FAMILY 15Y,99.3,100.8,102,102.8,106.1,102.6,102.4,4TH QUARTILE PRICE,FHLMC,03/15/2019
SINGLE FAMILY 15Y,99,100.9,102.4,103.3,105.4,95.6,103.1,AVG. PRICE TOP 5 TRADES,FHLMC,03/15/2019
SINGLE FAMILY 15Y,1.2,0.5,0.8,1,3.2,20.9,19.5,STANDARD DEVIATION,FHLMC,03/15/2019
SINGLE FAMILY 15Y,21670.7,14368.1,47785.7,7292.1,12744.8,20,498.4,VOLUME OF TRADES (000'S),FHLMC,03/15/2019
SINGLE FAMILY 15Y,13,25,22,24,17,6,27,NUMBER OF TRADES,FHLMC,03/15/2019
SINGLE FAMILY 15Y,0,*,*,99.9,*,*,107.2,AVERAGE PRICE,GNMA,03/15/2019
SINGLE FAMILY 15Y,0,*,*,103.2,*,*,107.6,WEIGHTED AVG. PRICE,GNMA,03/15/2019
SINGLE FAMILY 15Y,0,*,*,97.9,*,*,104.5,AVG. PRICE BOTTOM 5 TRADES,GNMA,03/15/2019
SINGLE FAMILY 15Y,0,*,*,96.1,*,*,106.8,2ND QUARTILE PRICE,GNMA,03/15/2019
SINGLE FAMILY 15Y,0,*,*,102.6,*,*,107.9,3RD QUARTILE PRICE,GNMA,03/15/2019
SINGLE FAMILY 15Y,0,*,*,103.2,*,*,109.4,4TH QUARTILE PRICE,GNMA,03/15/2019
SINGLE FAMILY 15Y,0,*,*,102.4,*,*,109.4,AVG. PRICE TOP 5 TRADES,GNMA,03/15/2019
SINGLE FAMILY 15Y,0,*,*,3.6,*,*,2.5,STANDARD DEVIATION,GNMA,03/15/2019
SINGLE FAMILY 15Y,0,*,*,2706.2,*,*,1039.4,VOLUME OF TRADES (000'S),GNMA,03/15/2019
SINGLE FAMILY 15Y,0,*,*,8,*,*,14,NUMBER OF TRADES,GNMA,03/15/2019
SINGLE FAMILY 30Y,*,98.3,100.5,102.6,103.6,105,101.8,AVERAGE PRICE,FNMA,03/15/2019
SINGLE FAMILY 30Y,*,98.8,100.8,102.7,104.8,105.2,109.7,WEIGHTED AVG. PRICE,FNMA,03/15/2019
SINGLE FAMILY 30Y,*,95.9,98.3,98.2,98.8,101.2,67.2,AVG. PRICE BOTTOM 5 TRADES,FNMA,03/15/2019
SINGLE FAMILY 30Y,*,98.3,100.5,102.2,103.5,104.9,101.3,2ND QUARTILE PRICE,FNMA,03/15/2019
SINGLE FAMILY 30Y,*,98.3,100.5,102.6,103.7,104.9,104.1,3RD QUARTILE PRICE,FNMA,03/15/2019
SINGLE FAMILY 30Y,*,98.9,100.7,103.3,104,105.2,106.1,4TH QUARTILE PRICE,FNMA,03/15/2019
SINGLE FAMILY 30Y,*,99.8,101.6,103.8,105.8,108,111.2,AVG. PRICE TOP 5 TRADES,FNMA,03/15/2019
SINGLE FAMILY 30Y,*,1.3,0.5,1.1,1.5,1.5,13,STANDARD DEVIATION,FNMA,03/15/2019
SINGLE FAMILY 30Y,*,277166.7,585789.3,2087604.6,449796.2,982844.4,50679.1,VOLUME OF TRADES (000'S),FNMA,03/15/2019
SINGLE FAMILY 30Y,*,72,367,205,136,86,111,NUMBER OF TRADES,FNMA,03/15/2019
SINGLE FAMILY 30Y,*,98.4,100.6,101.6,103.9,103.4,96.2,AVERAGE PRICE,FHLMC,03/15/2019
SINGLE FAMILY 30Y,*,98.6,101.1,102.5,105,105.9,104.7,WEIGHTED AVG. PRICE,FHLMC,03/15/2019
SINGLE FAMILY 30Y,*,97.5,99.3,94,101.7,100.1,53.6,AVG. PRICE BOTTOM 5 TRADES,FHLMC,03/15/2019
SINGLE FAMILY 30Y,*,98.1,100.3,101.8,103.6,102.4,100,2ND QUARTILE PRICE,FHLMC,03/15/2019
SINGLE FAMILY 30Y,*,98.5,100.7,102.3,103.9,104,102.6,3RD QUARTILE PRICE,FHLMC,03/15/2019
SINGLE FAMILY 30Y,*,98.7,100.8,102.5,104.4,105.1,105.4,4TH QUARTILE PRICE,FHLMC,03/15/2019
SINGLE FAMILY 30Y,*,100.2,101.6,103.7,105.9,106.8,107.8,AVG. PRICE TOP 5 TRADES,FHLMC,03/15/2019
SINGLE FAMILY 30Y,*,0.7,0.5,2.3,1.1,2.2,25.5,STANDARD DEVIATION,FHLMC,03/15/2019
SINGLE FAMILY 30Y,*,244065.5,644338.5,220056.7,94261.8,14081,817.8,VOLUME OF TRADES (000'S),FHLMC,03/15/2019
SINGLE FAMILY 30Y,*,70,145,91,81,45,48,NUMBER OF TRADES,FHLMC,03/15/2019
SINGLE FAMILY 30Y,0,99.5,101.3,103,104.3,106.1,103.5,AVERAGE PRICE,GNMA,03/15/2019
SINGLE FAMILY 30Y,0,99.6,101.4,102.9,104.1,105,105.9,WEIGHTED AVG. PRICE,GNMA,03/15/2019
SINGLE FAMILY 30Y,0,98.5,100.4,101.6,102,100.9,78.3,AVG. PRICE BOTTOM 5 TRADES,GNMA,03/15/2019
SINGLE FAMILY 30Y,0,99.5,101.3,102.9,103.7,104.7,103,2ND QUARTILE PRICE,GNMA,03/15/2019
SINGLE FAMILY 30Y,0,99.6,101.4,103,104,106.8,106,3RD QUARTILE PRICE,GNMA,03/15/2019
