Mortgage Type,<= 2.5 ,3,3.5,4,4.5,5,> 5.0,Measure,Agency,Date
SINGLE FAMILY 30Y,*,102.1,103.9,105.9,107.6,107.5,108.6,AVG. PRICE TOP 5 TRADES,FHLMC,20190625
SINGLE FAMILY 30Y,*,0.9,0.7,1.4,1.2,2.8,3.3,STANDARD DEVIATION,FHLMC,20190625
SINGLE FAMILY 30Y,*,316898.3,871692.4,1688433.1,113794.9,79077.5,348.8,VOLUME OF TRADES (000'S),FHLMC,20190625
SINGLE FAMILY 30Y,*,88,110,99,67,43,35,NUMBER OF TRADES,FHLMC,20190625
SINGLE FAMILY 30Y,0,102.1,103.7,103.9,103.8,105.1,104.5,AVERAGE PRICE,GNMA,20190625
SINGLE FAMILY 30Y,0,102.3,103.5,104,104.6,105.5,109.6,WEIGHTED AVG. PRICE,GNMA,20190625
SINGLE FAMILY 30Y,0,100.3,99.6,99.8,100.1,99.6,79.1,AVG. PRICE BOTTOM 5 TRADES,GNMA,20190625
SINGLE FAMILY 30Y,0,102,104.1,103.8,102.2,104,102.8,2ND QUARTILE PRICE,GNMA,20190625
SINGLE FAMILY 30Y,0,102.3,104.1,104.3,104.5,105.1,106.5,3RD QUARTILE PRICE,GNMA,20190625
SINGLE FAMILY 30Y,0,102.8,104.1,104.8,104.9,106.8,108.6,4TH QUARTILE PRICE,GNMA,20190625
SINGLE FAMILY 30Y,0,103.6,104.7,106.3,107.9,110.1,115.1,AVG. PRICE TOP 5 TRADES,GNMA,20190625
SINGLE FAMILY 30Y,0,1.3,1.3,1.7,2.2,2.4,6.3,STANDARD DEVIATION,GNMA,20190625
SINGLE FAMILY 30Y,0,403177.8,595292.8,838253.6,1149748.3,431812.4,26604.3,VOLUME OF TRADES (000'S),GNMA,20190625
SINGLE FAMILY 30Y,0,22,136,65,78,125,532,NUMBER OF TRADES,GNMA,20190625
SINGLE FAMILY 15Y,100.4,101.3,101.6,103.1,102.2,102.1,103.8,AVERAGE PRICE,UMBS,20190626
SINGLE FAMILY 15Y,100.6,102,103.2,103.9,103.2,103.7,103.8,WEIGHTED AVG. PRICE,UMBS,20190626
SINGLE FAMILY 15Y,99.2,99.3,95.1,101.1,101.9,102.1,102.4,AVG. PRICE BOTTOM 5 TRADES,UMBS,20190626
SINGLE FAMILY 15Y,100.5,101.3,100.6,103,102.5,*,102.8,2ND QUARTILE PRICE,UMBS,20190626
SINGLE FAMILY 15Y,100.6,101.9,103.1,103.3,103.4,*,103.6,3RD QUARTILE PRICE,UMBS,20190626
SINGLE FAMILY 15Y,100.6,102,103.3,103.5,103.6,*,104.7,4TH QUARTILE PRICE,UMBS,20190626
SINGLE FAMILY 15Y,100.8,102.3,103.7,104,102.6,102.1,105.1,AVG. PRICE TOP 5 TRADES,UMBS,20190626
SINGLE FAMILY 15Y,0.6,1.6,2.5,1.1,1.6,1.8,2.6,STANDARD DEVIATION,UMBS,20190626
SINGLE FAMILY 15Y,347222.2,75799.6,1127974.3,9366.1,154.2,760.2,346,VOLUME OF TRADES (000'S),UMBS,20190626
SINGLE FAMILY 15Y,51,35,83,40,6,6,8,NUMBER OF TRADES,UMBS,20190626
SINGLE FAMILY 15Y,100.1,101.8,104.6,107.3,*,0,0,AVERAGE PRICE,FNMA,20190626
SINGLE FAMILY 15Y,100.3,102.4,105.2,107.8,*,0,0,WEIGHTED AVG. PRICE,FNMA,20190626
SINGLE FAMILY 15Y,99.4,100.6,103.4,105.5,*,0,0,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190626
SINGLE FAMILY 15Y,99.7,101.3,103.8,107.3,*,0,0,2ND QUARTILE PRICE,FNMA,20190626
SINGLE FAMILY 15Y,100.3,102,104.3,107.5,*,0,0,3RD QUARTILE PRICE,FNMA,20190626
SINGLE FAMILY 15Y,100.7,102.5,105.5,110.2,*,0,0,4TH QUARTILE PRICE,FNMA,20190626
SINGLE FAMILY 15Y,100.9,103.1,106.2,109.1,*,0,0,AVG. PRICE TOP 5 TRADES,FNMA,20190626
SINGLE FAMILY 15Y,0.6,0.9,1,3,*,0,0,STANDARD DEVIATION,FNMA,20190626
SINGLE FAMILY 15Y,72840.9,185840.1,443228.9,125026.5,*,0,0,VOLUME OF TRADES (000'S),FNMA,20190626
SINGLE FAMILY 15Y,22,22,29,11,*,0,0,NUMBER OF TRADES,FNMA,20190626
SINGLE FAMILY 15Y,100.4,102,103.1,*,103,97.9,97.1,AVERAGE PRICE,FHLMC,20190626
SINGLE FAMILY 15Y,100.7,102.3,103.6,*,104.1,104.1,102.3,WEIGHTED AVG. PRICE,FHLMC,20190626
SINGLE FAMILY 15Y,99.8,101.6,102.6,*,103,97.9,95.2,AVG. PRICE BOTTOM 5 TRADES,FHLMC,20190626
SINGLE FAMILY 15Y,100.4,101.9,103,*,*,*,101,2ND QUARTILE PRICE,FHLMC,20190626
SINGLE FAMILY 15Y,100.6,102.2,103.3,*,*,*,102.1,3RD QUARTILE PRICE,FHLMC,20190626
SINGLE FAMILY 15Y,100.8,102.3,103.4,*,*,*,103.5,4TH QUARTILE PRICE,FHLMC,20190626
SINGLE FAMILY 15Y,100.7,102.3,103.5,*,103,97.9,102,AVG. PRICE TOP 5 TRADES,FHLMC,20190626
SINGLE FAMILY 15Y,0.6,0.4,0.5,*,1.2,7.6,9.7,STANDARD DEVIATION,FHLMC,20190626
SINGLE FAMILY 15Y,35815.9,45308.6,46768.7,*,910.3,51.2,99.5,VOLUME OF TRADES (000'S),FHLMC,20190626
SINGLE FAMILY 15Y,18,18,21,*,5,6,9,NUMBER OF TRADES,FHLMC,20190626
SINGLE FAMILY 15Y,*,101,99.8,102.7,102.5,0,105.9,AVERAGE PRICE,GNMA,20190626
SINGLE FAMILY 15Y,*,102.2,102.6,103.6,103.7,0,107,WEIGHTED AVG. PRICE,GNMA,20190626
SINGLE FAMILY 15Y,*,100.7,98.6,99.7,101.9,0,105.9,AVG. PRICE BOTTOM 5 TRADES,GNMA,20190626
SINGLE FAMILY 15Y,*,100,99,103.5,102,0,*,2ND QUARTILE PRICE,GNMA,20190626
SINGLE FAMILY 15Y,*,102.2,100.3,103.5,102.3,0,*,3RD QUARTILE PRICE,GNMA,20190626
SINGLE FAMILY 15Y,*,102.2,102.8,103.7,103.9,0,*,4TH QUARTILE PRICE,GNMA,20190626
SINGLE FAMILY 15Y,*,101.3,100.9,103.5,102.8,0,105.9,AVG. PRICE TOP 5 TRADES,GNMA,20190626
SINGLE FAMILY 15Y,*,1.3,2.3,1.7,0.9,0,3,STANDARD DEVIATION,GNMA,20190626
SINGLE FAMILY 15Y,*,7009.9,1010,23946.6,287.4,0,282.9,VOLUME OF TRADES (000'S),GNMA,20190626
SINGLE FAMILY 15Y,*,6,7,24,8,0,6,NUMBER OF TRADES,GNMA,20190626
SINGLE FAMILY 30Y,99.1,100.7,101.9,104.2,104.2,104.9,104.3,AVERAGE PRICE,UMBS,20190626
SINGLE FAMILY 30Y,99.3,101.1,102.5,104.1,105.1,108.2,110.4,WEIGHTED AVG. PRICE,UMBS,20190626
SINGLE FAMILY 30Y,98.6,96.8,95.5,96.6,98.8,98.8,87.4,AVG. PRICE BOTTOM 5 TRADES,UMBS,20190626
SINGLE FAMILY 30Y,99.1,100.3,101.7,103.2,103.5,104.2,101,2ND QUARTILE PRICE,UMBS,20190626
SINGLE FAMILY 30Y,99.8,101.3,102.2,104.6,104.3,105.2,106,3RD QUARTILE PRICE,UMBS,20190626
SINGLE FAMILY 30Y,99.9,101.5,103,105.8,104.9,105.7,109.1,4TH QUARTILE PRICE,UMBS,20190626
SINGLE FAMILY 30Y,99.8,102.3,107.2,106.5,108.2,110.8,114.3,AVG. PRICE TOP 5 TRADES,UMBS,20190626
SINGLE FAMILY 30Y,1.7,1.4,2,1.9,1.8,3,7.2,STANDARD DEVIATION,UMBS,20190626
SINGLE FAMILY 30Y,7473.9,977923.1,1259002.7,6302590.8,343499.1,68903.5,25238.8,VOLUME OF TRADES (000'S),UMBS,20190626
SINGLE FAMILY 30Y,16,96,250,587,190,80,107,NUMBER OF TRADES,UMBS,20190626
SINGLE FAMILY 30Y,0,99.9,103.1,105.4,*,*,109.9,AVERAGE PRICE,FNMA,20190626
SINGLE FAMILY 30Y,0,100.6,103.3,105.9,*,*,111,WEIGHTED AVG. PRICE,FNMA,20190626
SINGLE FAMILY 30Y,0,99.3,102.2,104.5,*,*,109.9,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190626
SINGLE FAMILY 30Y,0,100,103.5,105.2,*,*,*,2ND QUARTILE PRICE,FNMA,20190626
SINGLE FAMILY 30Y,0,100.9,103.6,105.8,*,*,*,3RD QUARTILE PRICE,FNMA,20190626
SINGLE FAMILY 30Y,0,101,103.8,106.8,*,*,*,4TH QUARTILE PRICE,FNMA,20190626
SINGLE FAMILY 30Y,0,101,103.7,106.5,*,*,109.9,AVG. PRICE TOP 5 TRADES,FNMA,20190626
SINGLE FAMILY 30Y,0,1.5,1.1,1.9,*,*,1.9,STANDARD DEVIATION,FNMA,20190626
SINGLE FAMILY 30Y,0,60820.4,393005.7,216721.4,*,*,14538.1,VOLUME OF TRADES (000'S),FNMA,20190626
SINGLE FAMILY 30Y,0,10,13,8,*,*,44,NUMBER OF TRADES,FNMA,20190626
SINGLE FAMILY 30Y,*,100.7,101.9,104.1,104.5,106.8,107.6,AVERAGE PRICE,FHLMC,20190626
SINGLE FAMILY 30Y,*,101.2,102.6,104.8,105.1,107.9,109.2,WEIGHTED AVG. PRICE,FHLMC,20190626
SINGLE FAMILY 30Y,*,99.2,99.9,96.6,99.6,105.6,94.5,AVG. PRICE BOTTOM 5 TRADES,FHLMC,20190626
SINGLE FAMILY 30Y,*,100.4,101.6,102.9,103,105.5,108.3,2ND QUARTILE PRICE,FHLMC,20190626
SINGLE FAMILY 30Y,*,100.5,101.6,104.8,104.5,106.4,109.1,3RD QUARTILE PRICE,FHLMC,20190626
SINGLE FAMILY 30Y,*,101.3,102.5,105.2,106,107.6,110.7,4TH QUARTILE PRICE,FHLMC,20190626
SINGLE FAMILY 30Y,*,102,103.5,106.8,108.2,109.1,111.9,AVG. PRICE TOP 5 TRADES,FHLMC,20190626
SINGLE FAMILY 30Y,*,0.9,0.9,1.9,2.4,1.9,6.3,STANDARD DEVIATION,FHLMC,20190626
SINGLE FAMILY 30Y,*,167926.4,208784.7,767257.3,833766.9,4606.1,1997.8,VOLUME OF TRADES (000'S),FHLMC,20190626
SINGLE FAMILY 30Y,*,69,112,221,80,17,50,NUMBER OF TRADES,FHLMC,20190626
SINGLE FAMILY 30Y,*,102,103.2,103.7,103.9,104.5,105.3,AVERAGE PRICE,GNMA,20190626
SINGLE FAMILY 30Y,*,102.3,103.5,103.8,105,106.1,108.7,WEIGHTED AVG. PRICE,GNMA,20190626
SINGLE FAMILY 30Y,*,100.6,98.8,100.1,99.7,100.1,84.7,AVG. PRICE BOTTOM 5 TRADES,GNMA,20190626
SINGLE FAMILY 30Y,*,102.2,103.1,103.6,101.6,103,104,2ND QUARTILE PRICE,GNMA,20190626
SINGLE FAMILY 30Y,*,102.2,103.4,103.9,104.6,104.7,107.3,3RD QUARTILE PRICE,GNMA,20190626
SINGLE FAMILY 30Y,*,102.3,103.9,104.2,105.9,105.8,108.6,4TH QUARTILE PRICE,GNMA,20190626
SINGLE FAMILY 30Y,*,102.6,104.8,106.2,108.9,108.8,113.4,AVG. PRICE TOP 5 TRADES,GNMA,20190626
SINGLE FAMILY 30Y,*,0.6,1.5,1.7,3.1,2.7,6.1,STANDARD DEVIATION,GNMA,20190626
SINGLE FAMILY 30Y,*,644885.4,1461787.1,300881.5,143710.5,149292.1,22290.3,VOLUME OF TRADES (000'S),GNMA,20190626
SINGLE FAMILY 30Y,*,39,92,57,53,87,395,NUMBER OF TRADES,GNMA,20190626
SINGLE FAMILY 15Y,100.2,101.8,102.4,103.2,102.3,*,99.9,AVERAGE PRICE,UMBS,20190627
SINGLE FAMILY 15Y,100.9,102.2,103.6,104.6,103,*,103.7,WEIGHTED AVG. PRICE,UMBS,20190627
SINGLE FAMILY 15Y,98.9,101,100.2,102.2,102.3,*,95.4,AVG. PRICE BOTTOM 5 TRADES,UMBS,20190627
SINGLE FAMILY 15Y,99.6,101.5,102.1,102.5,*,*,97.5,2ND QUARTILE PRICE,UMBS,20190627
SINGLE FAMILY 15Y,100.6,102,102.5,103,*,*,102.1,3RD QUARTILE PRICE,UMBS,20190627
SINGLE FAMILY 15Y,100.8,102.1,103.3,103.9,*,*,103.4,4TH QUARTILE PRICE,UMBS,20190627
SINGLE FAMILY 15Y,101,102.3,104,104.4,102.3,*,103.7,AVG. PRICE TOP 5 TRADES,UMBS,20190627
SINGLE FAMILY 15Y,0.8,0.5,1.1,0.9,0.9,*,4.2,STANDARD DEVIATION,UMBS,20190627
SINGLE FAMILY 15Y,91802,102384.1,148856,11763.9,56.6,*,6294.9,VOLUME OF TRADES (000'S),UMBS,20190627
SINGLE FAMILY 15Y,35,46,109,27,5,*,18,NUMBER OF TRADES,UMBS,20190627
SINGLE FAMILY 15Y,100.4,102.1,104.2,104.6,*,*,0,AVERAGE PRICE,FNMA,20190627
SINGLE FAMILY 15Y,100.5,102.8,105.4,108.5,*,*,0,WEIGHTED AVG. PRICE,FNMA,20190627
SINGLE FAMILY 15Y,100.2,100.8,102.4,104.6,*,*,0,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190627
SINGLE FAMILY 15Y,100.3,102,104.1,*,*,*,0,2ND QUARTILE PRICE,FNMA,20190627
SINGLE FAMILY 15Y,100.4,102.8,104.5,*,*,*,0,3RD QUARTILE PRICE,FNMA,20190627
SINGLE FAMILY 15Y,100.5,103.3,105.2,*,*,*,0,4TH QUARTILE PRICE,FNMA,20190627
SINGLE FAMILY 15Y,100.6,103.2,105.9,104.6,*,*,0,AVG. PRICE TOP 5 TRADES,FNMA,20190627
SINGLE FAMILY 15Y,0.2,1.2,1.6,3.9,*,*,0,STANDARD DEVIATION,FNMA,20190627
SINGLE FAMILY 15Y,38418.9,9386.8,39636.7,5087.5,*,*,0,VOLUME OF TRADES (000'S),FNMA,20190627
SINGLE FAMILY 15Y,13,14,21,5,*,*,0,NUMBER OF TRADES,FNMA,20190627
SINGLE FAMILY 15Y,100.1,101.7,102.5,103.6,101.2,*,101.5,AVERAGE PRICE,FHLMC,20190627
SINGLE FAMILY 15Y,100.1,102.5,103.6,103.8,101.4,*,103.1,WEIGHTED AVG. PRICE,FHLMC,20190627
SINGLE FAMILY 15Y,99.8,101.3,100.5,103.6,101.2,*,101,AVG. PRICE BOTTOM 5 TRADES,FHLMC,20190627
SINGLE FAMILY 15Y,100.3,101.4,100.7,*,*,*,100.3,2ND QUARTILE PRICE,FHLMC,20190627
SINGLE FAMILY 15Y,100.5,101.7,103.3,*,*,*,100.6,3RD QUARTILE PRICE,FHLMC,20190627
SINGLE FAMILY 15Y,100.7,102.2,104,*,*,*,103,4TH QUARTILE PRICE,FHLMC,20190627
SINGLE FAMILY 15Y,100.3,102.4,104,103.6,101.2,*,101.6,AVG. PRICE TOP 5 TRADES,FHLMC,20190627
SINGLE FAMILY 15Y,0.8,0.6,1.5,0.1,0.8,*,1.8,STANDARD DEVIATION,FHLMC,20190627
SINGLE FAMILY 15Y,4528.9,70397.5,46846.4,1456.5,21.5,*,297.2,VOLUME OF TRADES (000'S),FHLMC,20190627
SINGLE FAMILY 15Y,7,16,27,15,5,*,9,NUMBER OF TRADES,FHLMC,20190627
SINGLE FAMILY 15Y,*,101.3,0,102.9,0,0,109.5,AVERAGE PRICE,GNMA,20190627
SINGLE FAMILY 15Y,*,101.3,0,103.3,0,0,112.7,WEIGHTED AVG. PRICE,GNMA,20190627
SINGLE FAMILY 15Y,*,101.3,0,102.7,0,0,108.3,AVG. PRICE BOTTOM 5 TRADES,GNMA,20190627
SINGLE FAMILY 15Y,*,*,0,103.2,0,0,108.8,2ND QUARTILE PRICE,GNMA,20190627
SINGLE FAMILY 15Y,*,*,0,103.5,0,0,110.4,3RD QUARTILE PRICE,GNMA,20190627
SINGLE FAMILY 15Y,*,*,0,103.8,0,0,112.1,4TH QUARTILE PRICE,GNMA,20190627
SINGLE FAMILY 15Y,*,101.3,0,103.3,0,0,111.7,AVG. PRICE TOP 5 TRADES,GNMA,20190627
SINGLE FAMILY 15Y,*,0.2,0,1,0,0,4.2,STANDARD DEVIATION,GNMA,20190627
SINGLE FAMILY 15Y,*,2156,0,1068.7,0,0,1367.4,VOLUME OF TRADES (000'S),GNMA,20190627
SINGLE FAMILY 15Y,*,7,0,6,0,0,8,NUMBER OF TRADES,GNMA,20190627
SINGLE FAMILY 30Y,*,101,102.4,103.7,105.1,105.6,101.2,AVERAGE PRICE,UMBS,20190627
SINGLE FAMILY 30Y,*,101.6,103,104.3,104.9,108.1,110.8,WEIGHTED AVG. PRICE,UMBS,20190627
SINGLE FAMILY 30Y,*,100,100.4,101.1,99.6,98.8,80.6,AVG. PRICE BOTTOM 5 TRADES,UMBS,20190627
SINGLE FAMILY 30Y,*,100.8,102,103.1,104.2,105.5,95,2ND QUARTILE PRICE,UMBS,20190627
SINGLE FAMILY 30Y,*,101,102.3,103.4,104.5,105.7,102.6,3RD QUARTILE PRICE,UMBS,20190627
SINGLE FAMILY 30Y,*,101.5,102.9,104.7,107.4,107.8,106.5,4TH QUARTILE PRICE,UMBS,20190627
SINGLE FAMILY 30Y,*,102.1,104.3,106.9,108.9,110.5,114.3,AVG. PRICE TOP 5 TRADES,UMBS,20190627
SINGLE FAMILY 30Y,*,0.7,0.9,1.4,2.1,3.6,8.5,STANDARD DEVIATION,UMBS,20190627
SINGLE FAMILY 30Y,*,337367.9,1052869.8,3171699.6,1361257.3,20067.3,95646.3,VOLUME OF TRADES (000'S),UMBS,20190627
SINGLE FAMILY 30Y,*,77,259,265,238,70,142,NUMBER OF TRADES,UMBS,20190627
SINGLE FAMILY 30Y,0,99.9,*,105.9,106,*,104.3,AVERAGE PRICE,FNMA,20190627
SINGLE FAMILY 30Y,0,101.2,*,105.7,107.3,*,108,WEIGHTED AVG. PRICE,FNMA,20190627
SINGLE FAMILY 30Y,0,99.6,*,105.9,106,*,102.6,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190627
SINGLE FAMILY 30Y,0,100.6,*,*,*,*,105,2ND QUARTILE PRICE,FNMA,20190627
SINGLE FAMILY 30Y,0,101.7,*,*,*,*,107.7,3RD QUARTILE PRICE,FNMA,20190627
SINGLE FAMILY 30Y,0,101.8,*,*,*,*,107.9,4TH QUARTILE PRICE,FNMA,20190627
SINGLE FAMILY 30Y,0,100.8,*,105.9,106,*,107.7,AVG. PRICE TOP 5 TRADES,FNMA,20190627
SINGLE FAMILY 30Y,0,2.9,*,1.3,2,*,4.5,STANDARD DEVIATION,FNMA,20190627
SINGLE FAMILY 30Y,0,76043.5,*,187021.5,6689.3,*,374.3,VOLUME OF TRADES (000'S),FNMA,20190627
SINGLE FAMILY 30Y,0,7,*,14,7,*,10,NUMBER OF TRADES,FNMA,20190627
SINGLE FAMILY 30Y,*,100.8,102,103.2,104.6,106.3,101.1,AVERAGE PRICE,FHLMC,20190627
SINGLE FAMILY 30Y,*,101.4,102.4,104.3,105.2,108.9,111.5,WEIGHTED AVG. PRICE,FHLMC,20190627
SINGLE FAMILY 30Y,*,99.8,100.6,100.9,102.6,105.5,79.7,AVG. PRICE BOTTOM 5 TRADES,FHLMC,20190627
SINGLE FAMILY 30Y,*,100.4,101.7,102.6,104.3,105.6,96,2ND QUARTILE PRICE,FHLMC,20190627
SINGLE FAMILY 30Y,*,100.8,101.9,103.2,104.5,105.6,101.3,3RD QUARTILE PRICE,FHLMC,20190627
SINGLE FAMILY 30Y,*,101.5,102.4,103.8,104.5,108,109.4,4TH QUARTILE PRICE,FHLMC,20190627
SINGLE FAMILY 30Y,*,102,103.5,105.7,107.3,106.6,113.9,AVG. PRICE TOP 5 TRADES,FHLMC,20190627
SINGLE FAMILY 30Y,*,0.6,0.8,1.4,1.3,1.8,10.4,STANDARD DEVIATION,FHLMC,20190627
SINGLE FAMILY 30Y,*,136835.8,1048964.9,631102.3,113489.3,918.1,1348.6,VOLUME OF TRADES (000'S),FHLMC,20190627
SINGLE FAMILY 30Y,*,69,131,128,65,14,48,NUMBER OF TRADES,FHLMC,20190627
SINGLE FAMILY 30Y,0,102.4,102.9,104.4,104.6,105.3,104.9,AVERAGE PRICE,GNMA,20190627
SINGLE FAMILY 30Y,0,102.5,103.5,104.4,105.3,105.7,109.3,WEIGHTED AVG. PRICE,GNMA,20190627
SINGLE FAMILY 30Y,0,101.2,98.7,102.7,101.2,99.4,91.3,AVG. PRICE BOTTOM 5 TRADES,GNMA,20190627
SINGLE FAMILY 30Y,0,102.3,102.3,103.4,104,104.5,100,2ND QUARTILE PRICE,GNMA,20190627
SINGLE FAMILY 30Y,0,102.5,103.6,104.2,104.8,105.4,105.1,3RD QUARTILE PRICE,GNMA,20190627
SINGLE FAMILY 30Y,0,102.9,104,105.8,106,106.7,108.6,4TH QUARTILE PRICE,GNMA,20190627
SINGLE FAMILY 30Y,0,103.4,104.9,107.1,107.9,109.1,113.8,AVG. PRICE TOP 5 TRADES,GNMA,20190627
SINGLE FAMILY 30Y,0,0.8,1.8,1.5,2.3,2.4,4.9,STANDARD DEVIATION,GNMA,20190627
SINGLE FAMILY 30Y,0,132472.9,317722.7,698989.9,112271.5,129784.4,31335.7,VOLUME OF TRADES (000'S),GNMA,20190627
SINGLE FAMILY 30Y,0,35,66,64,44,56,418,NUMBER OF TRADES,GNMA,20190627
SINGLE FAMILY 15Y,99.4,101.7,101.4,103.2,102.7,*,102,AVERAGE PRICE,UMBS,20190628
SINGLE FAMILY 15Y,100.8,102.3,103.4,104.3,102.6,*,103.9,WEIGHTED AVG. PRICE,UMBS,20190628
SINGLE FAMILY 15Y,96.7,100.5,96.2,102.6,102.7,*,100.3,AVG. PRICE BOTTOM 5 TRADES,UMBS,20190628
SINGLE FAMILY 15Y,98.2,101.6,101.2,103,*,*,101,2ND QUARTILE PRICE,UMBS,20190628
SINGLE FAMILY 15Y,100.4,102,102.4,103.6,*,*,103.6,3RD QUARTILE PRICE,UMBS,20190628
SINGLE FAMILY 15Y,100.8,102.1,103.2,104.2,*,*,104.3,4TH QUARTILE PRICE,UMBS,20190628
SINGLE FAMILY 15Y,100.8,102.3,103.7,104.4,102.7,*,103.8,AVG. PRICE TOP 5 TRADES,UMBS,20190628
SINGLE FAMILY 15Y,1.7,0.9,3.6,1.1,0.7,*,2,STANDARD DEVIATION,UMBS,20190628
SINGLE FAMILY 15Y,87055.3,146349,62540.4,9817.9,280.6,*,5449.6,VOLUME OF TRADES (000'S),UMBS,20190628
SINGLE FAMILY 15Y,24,30,84,22,6,*,10,NUMBER OF TRADES,UMBS,20190628
SINGLE FAMILY 15Y,100.5,102.1,105.6,*,0,*,0,AVERAGE PRICE,FNMA,20190628
SINGLE FAMILY 15Y,100.9,102.4,106,*,0,*,0,WEIGHTED AVG. PRICE,FNMA,20190628
SINGLE FAMILY 15Y,100.1,101.6,104.1,*,0,*,0,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190628
SINGLE FAMILY 15Y,100.3,101.6,105.3,*,0,*,0,2ND QUARTILE PRICE,FNMA,20190628
SINGLE FAMILY 15Y,100.9,102.4,105.8,*,0,*,0,3RD QUARTILE PRICE,FNMA,20190628
SINGLE FAMILY 15Y,100.9,102.5,106.1,*,0,*,0,4TH QUARTILE PRICE,FNMA,20190628
SINGLE FAMILY 15Y,100.9,102.6,106.7,*,0,*,0,AVG. PRICE TOP 5 TRADES,FNMA,20190628
SINGLE FAMILY 15Y,0.5,0.7,1.1,*,0,*,0,STANDARD DEVIATION,FNMA,20190628
SINGLE FAMILY 15Y,31726.7,81113.3,113192.2,*,0,*,0,VOLUME OF TRADES (000'S),FNMA,20190628
SINGLE FAMILY 15Y,11,9,20,*,0,*,0,NUMBER OF TRADES,FNMA,20190628
SINGLE FAMILY 15Y,*,101,102.2,102,*,*,99.7,AVERAGE PRICE,FHLMC,20190628
SINGLE FAMILY 15Y,*,102,103.9,103.7,*,*,102.9,WEIGHTED AVG. PRICE,FHLMC,20190628
SINGLE FAMILY 15Y,*,100.2,100.4,101.6,*,*,99.2,AVG. PRICE BOTTOM 5 TRADES,FHLMC,20190628
SINGLE FAMILY 15Y,*,100.7,102.1,101.3,*,*,100,2ND QUARTILE PRICE,FHLMC,20190628
SINGLE FAMILY 15Y,*,101.2,102.4,103.9,*,*,100,3RD QUARTILE PRICE,FHLMC,20190628
SINGLE FAMILY 15Y,*,101.6,103,103.9,*,*,103.4,4TH QUARTILE PRICE,FHLMC,20190628
SINGLE FAMILY 15Y,*,101.8,103.6,102.4,*,*,100.5,AVG. PRICE TOP 5 TRADES,FHLMC,20190628
SINGLE FAMILY 15Y,*,0.7,1.2,1.5,*,*,3.6,STANDARD DEVIATION,FHLMC,20190628
SINGLE FAMILY 15Y,*,11242.5,5600.4,150.4,*,*,87.4,VOLUME OF TRADES (000'S),FHLMC,20190628
SINGLE FAMILY 15Y,*,16,27,6,*,*,9,NUMBER OF TRADES,FHLMC,20190628
SINGLE FAMILY 15Y,*,*,0,*,*,*,110.8,AVERAGE PRICE,GNMA,20190628
SINGLE FAMILY 15Y,*,*,0,*,*,*,111.1,WEIGHTED AVG. PRICE,GNMA,20190628
SINGLE FAMILY 15Y,*,*,0,*,*,*,110.5,AVG. PRICE BOTTOM 5 TRADES,GNMA,20190628
SINGLE FAMILY 15Y,*,*,0,*,*,*,110.8,2ND QUARTILE PRICE,GNMA,20190628
SINGLE FAMILY 15Y,*,*,0,*,*,*,111.9,3RD QUARTILE PRICE,GNMA,20190628
SINGLE FAMILY 15Y,*,*,0,*,*,*,112,4TH QUARTILE PRICE,GNMA,20190628
SINGLE FAMILY 15Y,*,*,0,*,*,*,111.2,AVG. PRICE TOP 5 TRADES,GNMA,20190628
SINGLE FAMILY 15Y,*,*,0,*,*,*,1.2,STANDARD DEVIATION,GNMA,20190628
SINGLE FAMILY 15Y,*,*,0,*,*,*,98.3,VOLUME OF TRADES (000'S),GNMA,20190628
SINGLE FAMILY 15Y,*,*,0,*,*,*,6,NUMBER OF TRADES,GNMA,20190628
SINGLE FAMILY 30Y,98.2,100.8,101.8,102.6,103.7,104.5,102.8,AVERAGE PRICE,UMBS,20190628
SINGLE FAMILY 30Y,99.7,101.1,102.6,103.8,106.6,105.7,107.3,WEIGHTED AVG. PRICE,UMBS,20190628
SINGLE FAMILY 30Y,97.7,99.4,99.8,98.6,98.7,98.9,96.9,AVG. PRICE BOTTOM 5 TRADES,UMBS,20190628
SINGLE FAMILY 30Y,99.4,100.3,100.8,101.8,102.7,104.2,101.7,2ND QUARTILE PRICE,UMBS,20190628
SINGLE FAMILY 30Y,99.7,100.9,102,102.8,104.1,105.4,103,3RD QUARTILE PRICE,UMBS,20190628
SINGLE FAMILY 30Y,100.6,101.4,102.4,103.4,104.5,105.7,104.3,4TH QUARTILE PRICE,UMBS,20190628
SINGLE FAMILY 30Y,98.9,102.1,104.1,105.8,107.9,106,108.4,AVG. PRICE TOP 5 TRADES,UMBS,20190628
SINGLE FAMILY 30Y,2.7,0.8,1.1,1.5,1.9,2.3,2.9,STANDARD DEVIATION,UMBS,20190628
SINGLE FAMILY 30Y,69438.3,1174411.9,1603685.2,1340219,247014.4,428426.8,24393.3,VOLUME OF TRADES (000'S),UMBS,20190628
SINGLE FAMILY 30Y,6,91,201,269,230,64,73,NUMBER OF TRADES,UMBS,20190628
SINGLE FAMILY 30Y,0,0,102.1,*,0,*,104.5,AVERAGE PRICE,FNMA,20190628
